company_number,debt,equity
06472294,241190.0,1.0
09912966,0.0,37500.0
09831198,422.0,1.0
10428538,0.0,100.0
02207374,1555.0,1673.0
03375041,12317.0,10686.0
SC106857,262411.0,400.0
03699269,3307.0,21351.0
02871556,0.0,2.0
07682104,0.0,1.0
SC182553,329326.0,3.0
08534249,806651.0,-182858.0
10125682,0.0,100.0
07042488,0.0,150.0
10355868,1500.0,10000.0
05431238,0.0,2.0
05015587,411416.0,99.0
07382952,0.0,100.0
10280165,0.0,22549.0
10420147,0.0,100.0
04750144,22752.0,100.0
05980796,91701.0,1.0
04530518,0.0,71788.0
04710047,123654.0,10000.0
06000179,0.0,11280.0
06537492,143934.0,50.0
SC400895,939099.0,900.0
09926428,2433.0,107.0
09784671,37938.0,478.0
10379654,2577.0,1000.0
03465935,332896.0,100.0
00967602,3472.0,9.0
06948882,19110.0,-119.0
NI015566,171705.0,121334.0
11008981,0.0,1.0
08302042,0.0,6852.0
07139260,455.0,6816.0
08971192,0.0,100.0
NI021105,232850.0,4000.0
09322942,0.0,1.0
09234594,53289.0,100.0
10839561,0.0,1.0
05179403,0.0,6.0
06990593,149924.0,2.0
07231981,11607.0,-4952.0
05363946,23132.0,204359.0
10630191,0.0,100.0
09778970,0.0,100.0
04130831,128265.0,125101.0
SC428384,95095.0,100.0
10646658,2541.0,100.0
OC392991,4638.0,0.0
08885952,0.0,100.0
09569873,0.0,1.0
09433902,884806.0,-842611.0
08897198,12573.0,100.0
NI607666,0.0,4486.0
02682786,304156.0,250.0
01959777,894.0,-5712.0
NI634801,0.0,3.0
08145807,0.0,3.0
09018471,0.0,10.0
SC157295,0.0,100.0
07732707,18531.0,10.0
10268613,0.0,1.0
02215418,0.0,2.0
06126670,135457.0,129958.0
01464134,0.0,0.0
SC397096,0.0,20.0
05427128,0.0,100.0
06176876,129676.0,10.0
04274623,258.0,1.0
08770532,16531.0,-4834.0
SC278836,56761.0,-3550.0
08458805,0.0,2.0
10584815,10819.0,3.0
09106115,12817.0,-11293.0
03268838,609.0,-889.0
03875190,0.0,438.0
03159446,304437.0,5000.0
10520896,17393.0,147.0
10745726,53933.0,100.0
03903999,7919.0,27989.0
04585094,48429.0,313.0
03373453,0.0,42860.0
09374060,0.0,2.0
02719382,0.0,0.0
04889780,0.0,2.0
05740182,335176.0,2.0
09913341,446919.0,9930263.0
07719271,8904.0,100.0
07867768,271624.0,-219786.0
03582175,17089.0,27549.0
08186083,46926.0,45000.0
04941616,504.0,4.0
SC106505,5004.0,-5004.0
04132464,0.0,1.0
08266903,85721.0,100.0
03387792,290183.0,243587.0
05710523,696299.0,-437234.0
10441605,37603.0,120.0
10505508,0.0,1.0
08581988,23719.0,-2126.0
00118183,7782.0,213837.0
08814472,194546.0,100.0
07676414,0.0,1.0
04324632,138677.0,263486.0
07473073,28680.0,1.0
04529664,751013.0,1.0
09264360,0.0,100.0
SC462161,0.0,1.0
06366063,108938.0,2.0
07148608,0.0,-7686.0
01770494,1669.0,61929.0
06878745,825637.0,132.0
10302036,7131.0,897.0
07197446,4434401.0,100.0
09476105,0.0,1.0
04688824,137005.0,9.0
09324927,139586.0,67632.0
02595016,0.0,-19044.0
06886948,54516.0,-16016.0
04663015,0.0,18.0
09574257,191946.0,5356.0
05185254,998636.0,38872.0
09654425,0.0,87.0
06454122,15163.0,12.0
SC467423,100.0,90.0
08000087,15828.0,3022.0
09018228,889171.0,100.0
06539428,0.0,2.0
09975038,1159.0,2108.0
09570942,26297.0,1.0
05422146,180681.0,3.0
NI020714,0.0,141776.0
05832501,325104.0,-325104.0
06573157,99284.0,1.0
00946858,0.0,250000.0
05793063,3099589.0,-1499708.0
07831184,1905.0,-922.0
04136011,15735.0,40695.0
07568335,0.0,100.0
07535672,0.0,200.0
04566117,0.0,0.0
09737065,5517.0,5517.0
08128583,0.0,4.0
09572789,0.0,100.0
06191044,472005.0,2.0
00862661,2066.0,1391850.0
07389668,66142.0,100.0
02684234,790.0,4344.0
SC051023,205554.0,601.0
10079301,13840.0,10.0
05097517,12458.0,99.0
02989577,0.0,2.0
10070530,8094.0,949.0
08234474,0.0,90.0
03934641,0.0,100.0
04338129,23255.0,6401.0
06001016,4469.0,1000.0
08986641,69380.0,1.0
05075836,0.0,15233.0
02228388,0.0,2.0
03878327,549071.0,10000.0
07467849,0.0,12744.0
SC334344,11531.0,2.0
09284360,31295.0,2.0
09064671,70902.0,100.0
07484884,40159.0,100.0
10574807,0.0,100.0
04951490,0.0,1.0
04652699,45993.0,100.0
03270681,8982.0,12256.0
10514124,63225.0,404953.0
03394380,0.0,0.0
04581366,49976.0,769.0
10762004,3713.0,1610.0
04707842,0.0,0.0
09833396,0.0,0.0
04312853,914491.0,1.0
07978861,415161.0,200.0
02602425,0.0,2.0
06477509,300.0,3000000.0
00673822,23723.0,187690.0
07335662,2706.0,3591.0
04068515,142642.0,100.0
10421306,1799.0,-1710.0
11013432,1973.0,1.0
09052429,64.0,1.0
08599721,4454.0,1395.0
00172091,258011.0,16065.0
03387957,4648.0,8375.0
04574790,35295.0,1.0
SC369867,36345.0,14564.0
10495701,0.0,2.0
06914567,28264.0,271838.0
03872217,228031.0,100.0
00935973,17581.0,-16529.0
10971428,1109.0,0.0
SC316253,309926.0,100.0
07476413,0.0,6785.0
08239989,1628.0,-2323.0
02787363,0.0,2.0
06404255,183143.0,30430.0
10423217,0.0,100.0
10347882,0.0,0.0
07386089,900.0,1.0
06031241,659799.0,1.0
10302152,935.0,-835.0
04420134,174293.0,1211198.0
07297092,9444.0,27383.0
07806557,40593.0,100.0
01914411,0.0,3.0
03459300,0.0,1.0
05720682,183925.0,-26788.0
08452822,69954.0,100.0
02985554,0.0,415.0
09020955,1861.0,535.0
04235039,840.0,-839.0
09573556,23805.0,10.0
07503259,130438.0,3.0
03226651,0.0,6.0
03522043,167803.0,100.0
06191512,1306389.0,1000.0
09975192,0.0,100.0
03684034,26666.0,17032.0
02448776,2747.0,12711.0
10153359,43134.0,-14942.0
00080205,76372.0,13777.0
08645055,129083.0,2928282.0
02945636,0.0,173.0
01315734,0.0,100.0
05079275,48806.0,26569.0
06127293,872385.0,29286.0
03998355,15531.0,35099.0
04207344,4349.0,0.0
09573534,0.0,1.0
00857700,1830.0,4169.0
08251960,15951.0,57290.0
01769076,161283.0,1.0
04566895,14854.0,68.0
08798787,0.0,100.0
NI629720,62177.0,110475.0
NI621790,3613.0,9333.0
06481044,469701.0,50.0
08284280,0.0,10.0
02803500,194648.0,189281.0
02633245,0.0,18.0
05088791,15000.0,1110000.0
09497768,6009.0,-2385.0
03633308,69101.0,20935.0
08459753,21759.0,30621.0
01391364,177547.0,100.0
10075873,133058.0,100.0
02467118,7785.0,790.0
OC317704,0.0,0.0
SC204564,272173.0,100.0
SC451539,0.0,1.0
09284867,3132.0,470.0
01175867,0.0,2.0
10593039,0.0,0.0
08125798,21653.0,2944.0
04351673,0.0,1.0
06768067,234793.0,100.0
SC425560,4172.0,1.0
09388902,308434.0,250384.0
SC335192,0.0,6196.0
05741880,0.0,0.0
09839414,0.0,1.0
05822082,92516.0,100.0
08201426,14139.0,7139.0
01861597,0.0,2290.0
04586430,2510.0,10.0
09166756,50.0,100.0
08449027,118699.0,100.0
06240215,68915.0,2.0
02652370,68133.0,1878904.0
10496128,-83974.0,0.0
09270984,169071.0,124466.0
07978879,11817.0,23223.0
06466077,28263.0,10801.0
00891095,167247.0,40000.0
SC294182,513.0,10721.0
00077332,0.0,20006.0
05008328,2173413.0,211253.0
02414884,241092.0,260000.0
SC418783,156308.0,2.0
04643420,113833.0,155814.0
00484577,382187.0,20874.0
SC124668,867314.0,100.0
00376458,0.0,2.0
02957397,742549.0,2.0
02629783,188631.0,100.0
06035967,0.0,1635.0
10303067,112503.0,7730.0
00807834,979220.0,1000.0
03695235,0.0,23703.0
04692616,1611.0,-1611.0
03491761,158815.0,100000.0
09887438,3189.0,2.0
10152692,0.0,100.0
09548843,187444.0,-166120.0
10423285,10001.0,100.0
00707869,514027.0,93750.0
08421033,203.0,50.0
04248692,1296590.0,100.0
04195386,775.0,5.0
07201098,0.0,280319.0
08627710,82499.0,2486.0
01910938,2140.0,-2140.0
SC230301,34067.0,180982.0
08970219,13582.0,6610.0
09998929,60988.0,-19440.0
OC321845,551849.0,0.0
03067144,72242.0,49089.0
02508764,10.0,6.0
SC585408,26787.0,-5332.0
02449397,1000.0,12605.0
09316752,0.0,120.0
06021105,1951587.0,142737.0
00976872,27183.0,200679.0
02234363,279905.0,1.0
05180993,0.0,14.0
OC394615,0.0,0.0
03989137,0.0,7.0
05480367,75952.0,4717.0
09470135,1767.0,-395.0
09649442,13664.0,100.0
04569069,0.0,10003.0
08265030,0.0,1.0
08990524,106760.0,-39453.0
05377023,17386.0,-13675.0
07810719,41714.0,104051.0
NI042547,0.0,6.0
10060844,0.0,-663.0
02438132,0.0,2.0
06404582,47992.0,1.0
08709414,0.0,1.0
06484099,0.0,5.0
05999302,40648.0,-35199.0
09181437,0.0,1.0
NI066227,0.0,2.0
07043585,0.0,75.0
03574943,0.0,0.0
02806289,1025496.0,990445.0
SC466084,22576.0,10.0
07309063,605804.0,1000.0
SC203728,12199.0,5000.0
02804586,4897.0,372002.0
07888016,99843.0,5.0
07025543,443597.0,1.0
10153708,15532.0,1.0
01939904,5712.0,100.0
04814024,27659.0,-4926.0
02778386,1893575.0,2629133.0
02737706,0.0,11300.0
00995838,7098.0,20059.0
05516864,10901.0,-2481.0
08646628,7126.0,8314.0
09523153,152.0,1.0
04349673,2790.0,-56188.0
08798931,87825.0,40847.0
SC521830,516631.0,8242.0
OC343458,310975.0,0.0
04401634,1441311.0,-732405.0
04508871,80163.0,3125.0
SC289345,87879.0,6.0
02137647,1027973.0,100.0
10253455,0.0,100.0
02375067,37305.0,4000.0
10505804,0.0,1.0
03419998,193047.0,240046.0
09161859,16430.0,1.0
07703523,0.0,1.0
SC296743,0.0,2.0
04970419,0.0,1000.0
09277018,59923.0,19202.0
02417119,1892.0,2.0
SC576509,47408.0,100.0
03904843,32484.0,2.0
01780108,104812.0,164587.0
03782417,58842.0,2.0
05764516,166018.0,1.0
03937898,295154.0,-21145.0
08240583,0.0,1.0
04325289,706872.0,100.0
06416734,0.0,0.0
09950925,45136.0,100.0
10305586,0.0,1.0
06526655,17254.0,19081.0
06505633,46316.0,100.0
02625210,1478.0,3074.0
06691982,-250.0,0.0
08412502,7267.0,5695.0
10449246,37816.0,1.0
10826471,0.0,2.0
08111534,1600.0,76112.0
03331091,98548.0,9361.0
00809632,416862.0,44.0
03686665,0.0,60.0
00655990,0.0,567352.0
OC320783,0.0,0.0
02509407,0.0,0.0
03689508,155484.0,300.0
09565907,62497.0,-3695.0
01690003,0.0,100.0
01323394,20200.0,20500.0
01240273,1056356.0,100.0
SC591769,0.0,3.0
07143202,58679.0,104819.0
10213753,0.0,100.0
08066178,11226.0,38785.0
04565701,181481.0,3000.0
00558135,15.0,15.0
SC348495,68982.0,621.0
09881148,0.0,0.0
09236057,0.0,100.0
04886061,7036.0,2.0
08559027,2653.0,1.0
NI609857,0.0,200.0
10781470,5000.0,-37.0
09255557,0.0,100.0
06741389,3225162.0,-65849.0
04698146,0.0,9.0
00252860,5467.0,387329.0
06768844,0.0,1.0
05049806,0.0,0.0
06198627,17368.0,100.0
02815227,0.0,100.0
08710277,0.0,1.0
03085473,194047.0,290160.0
08758074,14264.0,4.0
02634970,0.0,24.0
10062196,32429.0,191101.0
06314908,917.0,91.0
06034459,0.0,4.0
09298317,6603.0,156.0
10641790,10621.0,363.0
06484329,2158752.0,6.0
08928948,19558.0,1.0
08646696,30982.0,11.0
07735003,0.0,3.0
06128774,17992.0,10.0
07749682,420.0,-218.0
03312364,313141.0,100.0
SC466914,248571.0,1.0
09523268,0.0,110.0
06127199,4327.0,5649.0
01961269,0.0,177429.0
10583830,8612.0,2373.0
10149917,39495.0,60.0
06454089,12618.0,62.0
09552707,77107.0,65794.0
04591268,67853.0,1.0
NI622804,3941.0,2135.0
04406314,960.0,54231.0
03346936,470778.0,100.0
06324064,10258.0,2.0
01873214,0.0,-73.0
01841906,0.0,4.0
10257759,0.0,0.0
06326273,2047.0,39375.0
10685282,6438.0,100.0
06809700,1113.0,5.0
10118104,0.0,1.0
01822075,0.0,56.0
02353873,121228.0,89625.0
08330875,0.0,2.0
03674827,271.0,7.0
06236607,84794.0,-65259.0
03955537,0.0,1.0
06051415,121408.0,1000.0
SC375958,0.0,1.0
04927584,0.0,0.0
02958269,456881.0,7236.0
08346842,1852.0,1.0
07672443,439171.0,4000.0
03605347,0.0,1.0
06418577,0.0,2770.0
06526904,0.0,2.0
10299017,303.0,124.0
08273688,0.0,2.0
10423899,0.0,4588.0
04187226,0.0,5.0
02708158,0.0,9.0
10826907,0.0,60.0
03650083,219254.0,100.0
NI029832,435264.0,-25850.0
SC349757,44875.0,103.0
08160488,8709.0,-7295.0
03332684,240085.0,2.0
09020143,138176.0,3.0
SC581263,0.0,2.0
08326256,0.0,100.0
04470064,0.0,276552.0
SC465136,3235.0,-599.0
03898093,11033.0,0.0
10501900,179379.0,1.0
01325827,0.0,330.0
10204723,0.0,100.0
01241108,2820.0,34146.0
05959834,66590.0,125757.0
09567376,480070.0,-353192.0
09454858,51036.0,-22392.0
03422859,124855.0,23.0
04567407,9741.0,489.0
06574857,0.0,200.0
06549824,112250.0,100.0
05867463,0.0,1.0
10782066,0.0,0.0
08996011,0.0,2.0
09255770,0.0,100.0
SC366208,-28286.0,0.0
00984972,91875.0,398918.0
02143797,0.0,16856.0
00234552,37655.0,111824.0
09885734,0.0,0.0
06161443,347547.0,1000.0
06735652,97748.0,4.0
04175417,183701.0,10000.0
11181008,0.0,2.0
03644509,0.0,160000.0
02817044,1088.0,8068.0
08626680,1436.0,-1436.0
08138345,81894.0,-36076.0
06763283,1250608.0,100.0
08950471,0.0,1.0
06514428,40385.0,15701.0
OC312546,12095.0,0.0
06469905,340.0,452.0
10891687,1952.0,1668.0
06132783,36602.0,44904.0
06508034,8426.0,264614.0
10578350,26856.0,3367.0
07736179,0.0,600.0
07266574,0.0,2.0
09022406,6640.0,2748.0
01725787,124834.0,100.0
09271889,0.0,2522.0
03311810,80155.0,48882.0
09524799,201.0,1.0
08755562,206000.0,74000.0
09555016,0.0,0.0
04538888,560.0,21.0
06398470,168477.0,1.0
02465319,0.0,0.0
05197498,2502253.0,104.0
03398152,0.0,2.0
06314891,3071975.0,-2856858.0
06305698,489489.0,-490090.0
10252558,67577.0,149631.0
10144465,71210.0,10000.0
09278458,0.0,1.0
01872071,0.0,2.0
10681920,97.0,4004.0
01486914,325786.0,7793.0
07505595,0.0,1040116.0
09770814,12252.0,6459.0
04423693,94296.0,5000.0
01346089,589111.0,187240.0
07324065,9248.0,36395.0
04281476,0.0,2.0
00504858,122373.0,244552.0
08128276,21524.0,100.0
09786059,7512.0,5538.0
08368437,1211630.0,761864.0
02412105,13972.0,1000.0
01615175,0.0,14.0
10431771,0.0,0.0
00900811,7702.0,400.0
NI039688,0.0,2.0
08943878,20000.0,140.0
03854387,80457.0,100.0
10827306,5369.0,812.0
06046630,15747.0,500.0
07280473,856.0,10584.0
08413278,26098.0,72175.0
SC424177,44266.0,4.0
02033479,9685.0,396642.0
09121158,322406.0,100.0
SC234409,0.0,1.0
00371448,3282712.0,11800.0
09130381,300.0,52181.0
SC335236,45886.0,2.0
07981894,434.0,-3951.0
08532566,22184.0,6998.0
10158066,11927.0,10943.0
04727372,70266.0,15370.0
01239974,0.0,2.0
02772916,29770.0,123358.0
08417981,51930.0,204309.0
07737554,1442.0,2275000.0
03424706,0.0,11634.0
01647510,0.0,2.0
10213767,2450.0,100.0
06827660,0.0,128092.0
09062553,0.0,0.0
10053854,0.0,2.0
09888919,0.0,1.0
04793729,0.0,14.0
09336743,754874.0,-83503.0
02884618,4309.0,-8929.0
04670754,16116.0,100.0
02841390,274639.0,9453.0
04822083,1925.0,101.0
08285898,46216.0,-15494.0
08742945,567.0,4001.0
02828137,0.0,100.0
08628275,0.0,100.0
08220978,637347.0,8420075.0
03318141,47681.0,0.0
08220509,9392.0,-20448.0
04241397,1861.0,25.0
09467869,31405.0,2.0
03240360,11531.0,28964.0
04132733,7273.0,100.0
06349881,107262.0,1.0
06514819,0.0,1742.0
05485219,13245.0,19755.0
OC314867,19142.0,0.0
06508320,701.0,-701.0
05751473,413936.0,38438.0
04586444,17024.0,100.0
07053926,900.0,-19215.0
SC051980,0.0,1.0
07265368,363.0,415.0
07377813,178.0,1.0
06538277,3086.0,-1035.0
03123544,192.0,1334.0
06736181,29912.0,109279.0
06763298,18118.0,600.0
NI024616,22175.0,12501.0
07476998,0.0,1.0
10070814,72566.0,100.0
SC519210,600.0,4090.0
02601467,3561.0,1561.0
09557334,63149.0,2.0
00544113,19605.0,1996.0
03375345,0.0,2.0
06316696,238073.0,148709.0
01106889,15363.0,500000.0
10134271,199165.0,100.0
03806342,0.0,2.0
09399987,26822.0,100.0
07509480,2366.0,-566.0
02223725,841.0,1000.0
09617311,1200.0,1635.0
06666259,0.0,1464.0
04278070,26134.0,65975.0
09776264,0.0,100.0
05860067,0.0,1.0
10635559,0.0,0.0
03321425,2093805.0,1000.0
01299727,159438.0,62.0
10432469,6532.0,4798.0
NI062271,0.0,2.0
08822199,1488486.0,1.0
09318966,33880.0,100.0
10834144,9600.0,564.0
08648861,690923.0,102.0
03823770,1841.0,0.0
07130487,0.0,329341.0
02965021,510725.0,50.0
02646664,0.0,19.0
NI621585,79049.0,1.0
09127749,0.0,1.0
08130916,5239.0,3583.0
06650468,392540.0,4800.0
06046949,0.0,23024.0
07688731,46085.0,25733.0
08413330,75593.0,-1015.0
OC395431,0.0,0.0
09136241,2444.0,0.0
08759489,4871.0,100.0
SC218749,0.0,100.0
06535086,0.0,1.0
09054223,84378.0,10.0
02758844,3836.0,159304.0
08191383,3273.0,100.0
SC329536,5302.0,15205.0
04870305,23.0,51.0
07234008,0.0,100.0
10193932,5626.0,1569.0
07982328,278567.0,100.0
10041032,0.0,100.0
09022527,141978.0,100.0
09322561,0.0,1.0
02624905,111734.0,1000.0
02255151,1210280.0,4224.0
01647974,210.0,5485.0
06352167,18410.0,13620.0
08167403,83376.0,3203.0
08415470,371609.0,9.0
02937377,4022026.0,200000.0
10659048,415583.0,100.0
08906586,33636.0,-1038.0
02182758,0.0,500000.0
08256340,0.0,0.0
08267613,666581.0,1100.0
09943393,38940.0,261275.0
08327872,40572.0,3511.0
04773023,8597.0,12.0
05289640,0.0,2401.0
06708227,152460.0,200.0
11172973,0.0,100.0
08629270,38872.0,-38872.0
09224071,0.0,1.0
08313593,50270.0,1460.0
SC434990,0.0,100.0
03798359,87996.0,2537.0
05961112,0.0,1.0
01962490,118.0,9709.0
09640349,0.0,1.0
04312711,2663.0,35170.0
07760448,1857.0,1.0
02878490,7815.0,1200.0
07351263,0.0,0.0
06473519,0.0,1.0
03536421,0.0,100.0
05880085,114211.0,1.0
10298893,414.0,476.0
10969393,0.0,1.0
08464432,0.0,100.0
03399306,5629.0,2399.0
06850239,9569.0,100.0
05069221,90776.0,2.0
08203080,65502.0,190.0
01699383,620858.0,50000.0
07722326,115326.0,100.0
10599789,6150689.0,2.0
06696116,1201.0,2.0
03387790,0.0,0.0
08038438,0.0,4.0
10144850,13891569.0,3.0
07872591,0.0,1628.0
03566236,49047.0,30000.0
10119096,0.0,0.0
05640278,7554.0,160451.0
08933794,0.0,100.0
09881060,731944.0,300.0
02226414,0.0,100000.0
08331920,0.0,100.0
09124006,96875.0,-43043.0
08276620,0.0,1.0
10146092,11712.0,1.0
04374464,1902.0,1125.0
09319289,30822.0,21000.0
10785531,240976.0,1.0
01095294,51177.0,1000.0
03347386,0.0,419894.0
03790701,0.0,2.0
07442803,5296.0,25508.0
01579073,95997.0,102.0
08936641,8874.0,11326.0
SC371424,0.0,1.0
04513766,6458.0,160407.0
10828635,49175.0,103.0
01509608,11254.0,-10049.0
06649553,58157.0,152.0
09918162,1400288.0,-5490.0
06053504,0.0,4.0
02422878,3.0,29490.0
06528139,4382.0,73586.0
05041461,42930.0,155784.0
04596016,227256.0,2.0
04936736,8187.0,21.0
09058625,4537.0,9852.0
07506313,344059.0,100.0
08706689,0.0,100.0
10054467,0.0,0.0
SC196090,903911.0,1000000.0
SC230872,0.0,16.0
06191598,0.0,3010.0
08729761,5029357.0,9520.0
08960905,0.0,1031.0
08864987,95941.0,2.0
03340083,2004.0,7890.0
03528476,0.0,85.0
SC219714,2161209.0,100.0
09913107,0.0,9918700.0
02810623,0.0,17.0
08900862,492.0,19891.0
04561162,451924.0,120.0
08164092,0.0,3.0
02795626,0.0,2.0
03871978,359066.0,100.0
08221183,0.0,0.0
02330557,221415.0,952.0
03240618,0.0,2.0
01584700,151736.0,2.0
06234227,156221.0,-152434.0
09699092,1278.0,203.0
01699916,0.0,2.0
03915426,82824.0,43723.0
08015004,0.0,100.0
04874206,3917.0,100.0
08904842,11554.0,100.0
00716615,1604.0,100.0
01327447,5810.0,17.0
09641815,14221.0,6648.0
00427972,56723.0,226581.0
09278948,0.0,1.0
04585133,0.0,1.0
03928932,5422.0,171057.0
06473524,0.0,1.0
00588599,0.0,12.0
10109912,0.0,2.0
08968205,6625.0,305.0
10402563,11783.0,13169.0
07378379,36093.0,80959.0
04800349,9031.0,2809.0
10975871,834030.0,100.0
SC208201,0.0,1.0
06841980,31391.0,316.0
08366788,0.0,1.0
05961916,61182.0,100.0
SC335564,7643512.0,3707087.0
10600329,810.0,100.0
08041891,27268.0,82730.0
08666190,1553.0,2947.0
05768914,0.0,1320.0
08593063,561158.0,5.0
07878826,20106.0,100.0
08735568,43745.0,50776.0
07467935,564796.0,1200.0
02714217,12330.0,0.0
SC300380,0.0,1.0
04424270,0.0,1921.0
09702825,0.0,2.0
06457657,3196582.0,8.0
05870117,15128.0,569.0
08336375,23419.0,2792.0
06526130,0.0,1.0
03640314,0.0,43.0
04376981,0.0,100.0
SC250375,35637.0,-85331.0
08493685,0.0,1.0
10911512,0.0,2.0
10794518,136636.0,100.0
10908128,44294.0,100.0
04399460,0.0,12.0
06395985,714911.0,335000.0
03070008,0.0,5.0
10832724,513.0,388.0
08278697,51570.0,100.0
03668663,0.0,2.0
06023058,29733.0,-28096.0
07408764,0.0,100.0
06540835,0.0,0.0
06454105,10027.0,7.0
08420688,-34712.0,0.0
04651171,149224.0,1932.0
09178233,2045008.0,100.0
09231817,56333.0,10000.0
08950504,678.0,1.0
06794157,0.0,1.0
09061583,10536.0,-1056.0
07314533,25987.0,4.0
04873206,0.0,0.0
NI614552,3531.0,17983.0
08706806,472100.0,16771.0
03963982,10904.0,704.0
01943787,1818579.0,2.0
08731237,1913.0,1912.0
08965374,7377.0,695.0
03039013,7776.0,17834.0
00503870,363611.0,34008.0
SC421072,267501.0,1145395.0
04963348,22282.0,100.0
04828050,5042.0,9891.0
07197180,80402.0,100.0
02796148,0.0,0.0
08269121,787.0,5439.0
09938297,0.0,500.0
08329317,0.0,1.0
00086637,5210.0,13072.0
10660850,10470.0,2021.0
08413342,0.0,39027.0
08167738,1191.0,2151.0
02582092,0.0,100.0
09749251,109680.0,39788.0
09340934,2750.0,2.0
01140505,1040391.0,147.0
09699305,0.0,100.0
03174367,111083.0,0.0
08903140,0.0,1.0
02829522,0.0,10327.0
01525919,39911.0,2808.0
02210414,60321.0,100.0
06768742,0.0,1.0
00735760,0.0,339199.0
OC369146,0.0,0.0
04872512,0.0,0.0
07195560,4294.0,29.0
08015679,6330.0,100.0
10250660,0.0,0.0
07062938,227779.0,2.0
08078716,132681.0,100.0
10110723,62589.0,33843.0
04878749,200591.0,100.0
10294649,0.0,100.0
08163696,1750.0,773509.0
03493040,4221.0,2404934.0
06842120,0.0,2.0
10403738,-292.0,100.0
08358047,15563.0,27044.0
07720312,7867.0,-425.0
10600815,0.0,100.0
02829474,537.0,100.0
04397152,280377.0,240860.0
02938965,380604.0,45000.0
03946380,1508580.0,100.0
07416869,2388.0,0.0
02608858,54379.0,-250.0
SC422871,15237.0,10.0
10775470,6292.0,2766.0
SC408011,47780.0,-10575.0
10005249,8208.0,100.0
08662860,15759.0,2.0
05950494,0.0,100.0
07478372,0.0,1.0
07879560,0.0,130.0
10146210,0.0,1.0
01248819,2295.0,484506.0
02018003,0.0,4.0
05893415,0.0,0.0
08649710,0.0,10.0
09527461,84548.0,12868.0
08783696,43709.0,4050000.0
NI621611,660.0,11006.0
03440258,70927.0,-700.0
10791694,2995.0,794.0
01106581,62393.0,-32293.0
01299996,0.0,24237.0
10635365,0.0,9.0
04249178,0.0,100.0
06959621,4707.0,110036.0
03990682,82998.0,1.0
03070909,748841.0,2.0
03047020,1579079.0,150020.0
07662700,0.0,110257.0
09902896,180.0,191.0
01602986,6189.0,0.0
04599696,0.0,391.0
03260153,10765.0,131291.0
01170230,0.0,3876.0
10852332,65839.0,100.0
09362846,0.0,1.0
05801407,0.0,0.0
07640503,145532.0,1.0
07847144,0.0,0.0
01480930,25823.0,-24595.0
03296912,0.0,2.0
06799889,53204.0,1000.0
07716175,71383.0,100.0
03511188,64106.0,1000.0
00065706,2554.0,2848400.0
01218235,0.0,72.0
03667753,0.0,0.0
04074803,0.0,1000.0
06454146,179012.0,100.0
02795288,0.0,17262.0
04241401,0.0,2.0
09915957,90.0,90.0
02821970,0.0,8000.0
00478089,531075.0,407520.0
02871775,285349.0,2.0
04826778,12184.0,14285.0
04703172,1106.0,25681.0
SC082945,0.0,903.0
09945399,0.0,50.0
SC124648,532769.0,66000.0
05492798,29439.0,46.0
09697210,23439.0,420.0
07268357,14174.0,-8606.0
SC251039,11476.0,1.0
09636548,0.0,1.0
02830695,0.0,2.0
02721009,500.0,2059.0
02941330,2754.0,-2754.0
05228624,156001.0,99222.0
04367597,113602.0,2.0
10250863,0.0,1.0
10125599,0.0,2.0
04884532,0.0,4.0
04729499,0.0,1.0
10295097,15239.0,4488.0
06261628,58203.0,100.0
07034096,0.0,2110.0
07691081,0.0,4.0
03848915,11323.0,1000.0
SC222304,238283.0,10000.0
03933116,693707.0,22000.0
05341126,1028886.0,100.0
02499642,10286170.0,3240000.0
04292933,0.0,100.0
08905649,1634.0,100.0
10407894,0.0,0.0
06842544,0.0,100.0
01709310,843.0,2003.0
10593605,0.0,2.0
10764630,4090.0,960.0
05901125,2092.0,35897.0
07416617,0.0,100.0
04393879,438511.0,100.0
SC198860,0.0,2.0
03845074,32713.0,5016.0
SC521636,0.0,2.0
07540273,0.0,101791.0
SC222523,3780.0,38508.0
05918513,275.0,10087.0
07879821,0.0,1.0
07739100,7284.0,640.0
04485855,82785.0,2516.0
04610776,0.0,1.0
08350628,14613.0,26011.0
00217053,65832.0,692726.0
02873336,28142.0,125.0
08203526,216323.0,253513.0
04400824,0.0,4.0
05668433,16666.0,16666.0
08588142,0.0,0.0
10151329,0.0,1.0
00424510,91.0,1000.0
SC036047,51165.0,17339.0
02322918,573295.0,573295.0
04249440,0.0,100.0
07292623,172063.0,11211.0
08934739,0.0,2375.0
09704038,9348.0,25855.0
00033727,590.0,14884.0
09349921,304649.0,2160.0
04513838,0.0,158442.0
07409238,15566.0,19110.0
01100685,2665.0,30000.0
08527187,3742.0,49615.0
08680377,0.0,1169.0
00592873,627116.0,1070.0
10313886,889.0,3239.0
08708014,440.0,946.0
05750102,239040.0,1578.0
02252498,0.0,0.0
04430355,0.0,1.0
08609837,0.0,394.0
SC444427,0.0,39335.0
01216730,0.0,4.0
04240392,532364.0,3.0
00029356,1974.0,622.0
06466623,448679.0,-394249.0
NI614882,203243.0,100.0
05948670,29541.0,17351.0
03958596,23150.0,200.0
08662638,344287.0,100.0
06686138,13820.0,100.0
11011053,0.0,4.0
08328490,0.0,918.0
